token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,WOEValue,token_length,WOEAbs,flg_singleLabel
ewing,2,3,0.0,2.0,0.0,0,0,0,7581,139,716,0.0,0.002793296089385475,-Infinity,5.0,Infinity,1
peaker,2,3,1.0,1.0,0.3333333333333333,0,0,0,7582,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,6.0,1.6392062338299538,0
ptr,1,3,0.0,1.0,0.0,0,0,0,7583,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
picketse,2,3,0.0,2.0,0.0,0,0,0,7584,139,716,0.0,0.002793296089385475,-Infinity,8.0,Infinity,1
exclude,3,3,0.0,3.0,0.0,0,0,0,7585,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
transferor,2,3,0.0,2.0,0.0,0,0,0,7586,139,716,0.0,0.002793296089385475,-Infinity,10.0,Infinity,1
trends,3,3,1.0,2.0,0.3333333333333333,0,0,0,7587,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,6.0,0.9460590532700086,0
maurizio,3,3,0.0,3.0,0.0,0,0,0,7588,139,716,0.0,0.004189944134078212,-Infinity,8.0,Infinity,1
radous,3,3,1.0,2.0,0.3333333333333333,0,0,0,7589,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,6.0,0.9460590532700086,0
locally,3,3,2.0,1.0,0.6666666666666666,0,0,0,7590,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
20parti,3,3,2.0,1.0,0.6666666666666666,0,0,0,7591,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
bail,3,3,3.0,0.0,1.0,0,0,0,7592,139,716,0.02158273381294964,0.0,Infinity,4.0,Infinity,1
synopsis,3,3,3.0,0.0,1.0,0,0,0,7593,139,716,0.02158273381294964,0.0,Infinity,8.0,Infinity,1
jobs,2,3,1.0,1.0,0.3333333333333333,0,0,0,7594,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,4.0,1.6392062338299538,0
enroll,2,3,0.0,2.0,0.0,0,0,0,7595,139,716,0.0,0.002793296089385475,-Infinity,6.0,Infinity,1
554,1,3,1.0,0.0,0.3333333333333333,0,0,0,7596,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
jparrott,2,3,0.0,2.0,0.0,0,0,0,7597,139,716,0.0,0.002793296089385475,-Infinity,8.0,Infinity,1
deposit,2,3,0.0,2.0,0.0,0,0,0,7598,139,716,0.0,0.002793296089385475,-Infinity,7.0,Infinity,1
chen,3,3,2.0,1.0,0.6666666666666666,0,0,0,7599,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,4.0,2.332353414389899,0
brightest,3,3,0.0,3.0,0.0,0,0,0,7600,139,716,0.0,0.004189944134078212,-Infinity,9.0,Infinity,1
ivaco,1,3,0.0,1.0,0.0,0,0,0,7601,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
bannantine,2,3,0.0,2.0,0.0,0,0,0,7602,139,716,0.0,0.002793296089385475,-Infinity,10.0,Infinity,1
acknowledge,3,3,1.0,2.0,0.3333333333333333,0,0,0,7603,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,11.0,0.9460590532700086,0
rudolph,3,3,2.0,1.0,0.6666666666666666,0,0,0,7604,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
lampertheim,1,3,1.0,0.0,0.3333333333333333,0,0,0,7605,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
bpowers,2,3,0.0,2.0,0.0,0,0,0,7606,139,716,0.0,0.002793296089385475,-Infinity,7.0,Infinity,1
clint,3,3,1.0,2.0,0.3333333333333333,0,0,0,7607,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
carr,3,3,0.0,3.0,0.0,0,0,0,7608,139,716,0.0,0.004189944134078212,-Infinity,4.0,Infinity,1
parsons,3,3,1.0,2.0,0.3333333333333333,0,0,0,7609,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,7.0,0.9460590532700086,0
retro,1,3,0.0,1.0,0.0,0,0,0,7610,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
gained,3,3,1.0,2.0,0.3333333333333333,0,0,0,7611,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,6.0,0.9460590532700086,0
albert,3,3,0.0,3.0,0.0,0,0,0,7612,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
flanigan,2,3,0.0,2.0,0.0,0,0,0,7613,139,716,0.0,0.002793296089385475,-Infinity,8.0,Infinity,1
acom2,3,3,2.0,1.0,0.6666666666666666,0,0,0,7614,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,5.0,2.332353414389899,0
bb,1,3,0.0,1.0,0.0,0,0,0,7615,139,716,0.0,0.0013966480446927375,-Infinity,2.0,Infinity,1
awp,2,3,0.0,2.0,0.0,0,0,0,7616,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
ziggy,1,3,0.0,1.0,0.0,0,0,0,7617,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
surprises,3,3,0.0,3.0,0.0,0,0,0,7618,139,716,0.0,0.004189944134078212,-Infinity,9.0,Infinity,1
lawnmower,1,3,1.0,0.0,0.3333333333333333,0,0,0,7619,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
withers,2,3,0.0,2.0,0.0,0,0,0,7620,139,716,0.0,0.002793296089385475,-Infinity,7.0,Infinity,1
fingers,3,3,2.0,1.0,0.6666666666666666,0,0,0,7621,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
advisor,3,3,2.0,1.0,0.6666666666666666,0,0,0,7622,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
cooperate,3,3,0.0,3.0,0.0,0,0,0,7623,139,716,0.0,0.004189944134078212,-Infinity,9.0,Infinity,1
moreno,3,3,0.0,3.0,0.0,0,0,0,7624,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
clustering,1,3,0.0,1.0,0.0,0,0,0,7625,139,716,0.0,0.0013966480446927375,-Infinity,10.0,Infinity,1
withdrawn,3,3,2.0,1.0,0.6666666666666666,0,0,0,7626,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,9.0,2.332353414389899,0
arabia,1,3,0.0,1.0,0.0,0,0,0,7627,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
baxter,3,3,0.0,3.0,0.0,0,0,0,7628,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
thaines,2,3,0.0,2.0,0.0,0,0,0,7629,139,716,0.0,0.002793296089385475,-Infinity,7.0,Infinity,1
624,2,3,0.0,2.0,0.0,0,0,0,7630,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
yates,3,3,1.0,2.0,0.3333333333333333,0,0,0,7631,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
careful,3,3,2.0,1.0,0.6666666666666666,0,0,0,7632,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
dirty,3,3,2.0,1.0,0.6666666666666666,0,0,0,7633,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,5.0,2.332353414389899,0
arthurandersen,3,3,0.0,3.0,0.0,0,0,0,7634,139,716,0.0,0.004189944134078212,-Infinity,14.0,Infinity,1
specifications,2,3,0.0,2.0,0.0,0,0,0,7635,139,716,0.0,0.002793296089385475,-Infinity,14.0,Infinity,1
kdestep,3,3,0.0,3.0,0.0,0,0,0,7636,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
investigative,2,3,0.0,2.0,0.0,0,0,0,7637,139,716,0.0,0.002793296089385475,-Infinity,13.0,Infinity,1
vessel,3,3,0.0,3.0,0.0,0,0,0,7638,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
eventual,2,3,1.0,1.0,0.3333333333333333,0,0,0,7639,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,8.0,1.6392062338299538,0
compressors,3,3,0.0,3.0,0.0,0,0,0,7640,139,716,0.0,0.004189944134078212,-Infinity,11.0,Infinity,1
288,3,3,0.0,3.0,0.0,0,0,0,7641,139,716,0.0,0.004189944134078212,-Infinity,3.0,Infinity,1
drink,2,3,1.0,1.0,0.3333333333333333,0,0,0,7642,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,5.0,1.6392062338299538,0
022,2,3,1.0,1.0,0.3333333333333333,0,0,0,7643,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,3.0,1.6392062338299538,0
participated,3,3,2.0,1.0,0.6666666666666666,0,0,0,7644,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,12.0,2.332353414389899,0
recourse,3,3,2.0,1.0,0.6666666666666666,0,0,0,7645,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,8.0,2.332353414389899,0
048,1,3,0.0,1.0,0.0,0,0,0,7646,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
immunity,2,3,1.0,1.0,0.3333333333333333,0,0,0,7647,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,8.0,1.6392062338299538,0
peng,2,3,0.0,2.0,0.0,0,0,0,7648,139,716,0.0,0.002793296089385475,-Infinity,4.0,Infinity,1
cra,3,3,1.0,2.0,0.3333333333333333,0,0,0,7649,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,3.0,0.9460590532700086,0
firmiyas,2,3,0.0,2.0,0.0,0,0,0,7650,139,716,0.0,0.002793296089385475,-Infinity,8.0,Infinity,1
lacrecia,1,3,0.0,1.0,0.0,0,0,0,7651,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
lhom,3,3,2.0,1.0,0.6666666666666666,0,0,0,7652,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,4.0,2.332353414389899,0
bars,3,3,2.0,1.0,0.6666666666666666,0,0,0,7653,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,4.0,2.332353414389899,0
preferences,3,3,1.0,2.0,0.3333333333333333,0,0,0,7654,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,11.0,0.9460590532700086,0
referencing,3,3,0.0,3.0,0.0,0,0,0,7655,139,716,0.0,0.004189944134078212,-Infinity,11.0,Infinity,1
tholen,1,3,0.0,1.0,0.0,0,0,0,7656,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
90100,1,3,0.0,1.0,0.0,0,0,0,7657,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
haymarket,2,3,0.0,2.0,0.0,0,0,0,7658,139,716,0.0,0.002793296089385475,-Infinity,9.0,Infinity,1
durell,1,3,1.0,0.0,0.3333333333333333,0,0,0,7659,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
cooler,2,3,2.0,0.0,0.6666666666666666,0,0,0,7660,139,716,0.014388489208633094,0.0,Infinity,6.0,Infinity,1
mendoza,3,3,1.0,2.0,0.3333333333333333,0,0,0,7661,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,7.0,0.9460590532700086,0
lenny,3,3,0.0,3.0,0.0,0,0,0,7662,139,716,0.0,0.004189944134078212,-Infinity,5.0,Infinity,1
indication,3,3,1.0,2.0,0.3333333333333333,0,0,0,7663,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,10.0,0.9460590532700086,0
paths,3,3,1.0,2.0,0.3333333333333333,0,0,0,7664,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
introducing,3,3,1.0,2.0,0.3333333333333333,0,0,0,7665,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,11.0,0.9460590532700086,0
triggering,3,3,1.0,2.0,0.3333333333333333,0,0,0,7666,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,10.0,0.9460590532700086,0
tonne,1,3,0.0,1.0,0.0,0,0,0,7667,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
nepi,1,3,0.0,1.0,0.0,0,0,0,7668,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
ellison,3,3,0.0,3.0,0.0,0,0,0,7669,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
preclude,3,3,1.0,2.0,0.3333333333333333,0,0,0,7670,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,8.0,0.9460590532700086,0
evaluating,3,3,0.0,3.0,0.0,0,0,0,7671,139,716,0.0,0.004189944134078212,-Infinity,10.0,Infinity,1
gap,2,3,1.0,1.0,0.3333333333333333,0,0,0,7672,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,3.0,1.6392062338299538,0
respectfully,3,3,1.0,2.0,0.3333333333333333,0,0,0,7673,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,12.0,0.9460590532700086,0
shower,1,3,1.0,0.0,0.3333333333333333,0,0,0,7674,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
amsterdam,3,3,0.0,3.0,0.0,0,0,0,7675,139,716,0.0,0.004189944134078212,-Infinity,9.0,Infinity,1
son,3,3,2.0,1.0,0.6666666666666666,0,0,0,7676,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,3.0,2.332353414389899,0
jerryl,2,3,0.0,2.0,0.0,0,0,0,7677,139,716,0.0,0.002793296089385475,-Infinity,6.0,Infinity,1
contributors,2,3,0.0,2.0,0.0,0,0,0,7678,139,716,0.0,0.002793296089385475,-Infinity,12.0,Infinity,1
seb,2,3,0.0,2.0,0.0,0,0,0,7679,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
kaye,2,3,0.0,2.0,0.0,0,0,0,7680,139,716,0.0,0.002793296089385475,-Infinity,4.0,Infinity,1
landfill,2,3,1.0,1.0,0.3333333333333333,0,0,0,7681,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,8.0,1.6392062338299538,0
lender,2,3,0.0,2.0,0.0,0,0,0,7682,139,716,0.0,0.002793296089385475,-Infinity,6.0,Infinity,1
vernon,3,3,0.0,3.0,0.0,0,0,0,7683,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
janderson,1,3,0.0,1.0,0.0,0,0,0,7684,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
bolden,3,3,0.0,3.0,0.0,0,0,0,7685,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
hmhresources,2,3,0.0,2.0,0.0,0,0,0,7686,139,716,0.0,0.002793296089385475,-Infinity,12.0,Infinity,1
compatible,3,3,0.0,3.0,0.0,0,0,0,7687,139,716,0.0,0.004189944134078212,-Infinity,10.0,Infinity,1
trunkline,2,3,0.0,2.0,0.0,0,0,0,7688,139,716,0.0,0.002793296089385475,-Infinity,9.0,Infinity,1
srs,3,3,0.0,3.0,0.0,0,0,0,7689,139,716,0.0,0.004189944134078212,-Infinity,3.0,Infinity,1
gibson,2,3,0.0,2.0,0.0,0,0,0,7690,139,716,0.0,0.002793296089385475,-Infinity,6.0,Infinity,1
rahil,1,3,0.0,1.0,0.0,0,0,0,7691,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
rmi,2,3,0.0,2.0,0.0,0,0,0,7692,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
soared,3,3,3.0,0.0,1.0,0,0,0,7693,139,716,0.02158273381294964,0.0,Infinity,6.0,Infinity,1
whitsel,1,3,0.0,1.0,0.0,0,0,0,7694,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
congratulating,3,3,0.0,3.0,0.0,0,0,0,7695,139,716,0.0,0.004189944134078212,-Infinity,14.0,Infinity,1
scsa,1,3,0.0,1.0,0.0,0,0,0,7696,139,716,0.0,0.0013966480446927375,-Infinity,4.0,Infinity,1
prescheduled,1,3,1.0,0.0,0.3333333333333333,0,0,0,7697,139,716,0.007194244604316547,0.0,Infinity,12.0,Infinity,1
wilhite,1,3,0.0,1.0,0.0,0,0,0,7698,139,716,0.0,0.0013966480446927375,-Infinity,7.0,Infinity,1
strained,3,3,1.0,2.0,0.3333333333333333,0,0,0,7699,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,8.0,0.9460590532700086,0
swine,1,3,0.0,1.0,0.0,0,0,0,7700,139,716,0.0,0.0013966480446927375,-Infinity,5.0,Infinity,1
tendency,3,3,2.0,1.0,0.6666666666666666,0,0,0,7701,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,8.0,2.332353414389899,0
nowhere,3,3,2.0,1.0,0.6666666666666666,0,0,0,7702,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
mcguirewoods,1,3,0.0,1.0,0.0,0,0,0,7703,139,716,0.0,0.0013966480446927375,-Infinity,12.0,Infinity,1
vlt,2,3,0.0,2.0,0.0,0,0,0,7704,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
representations,2,3,1.0,1.0,0.3333333333333333,0,0,0,7705,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,15.0,1.6392062338299538,0
myers,3,3,0.0,3.0,0.0,0,0,0,7706,139,716,0.0,0.004189944134078212,-Infinity,5.0,Infinity,1
moretti,2,3,1.0,1.0,0.3333333333333333,0,0,0,7707,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,7.0,1.6392062338299538,0
hesse,3,3,1.0,2.0,0.3333333333333333,0,0,0,7708,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
robbiz,3,3,2.0,1.0,0.6666666666666666,0,0,0,7709,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,6.0,2.332353414389899,0
411,2,3,1.0,1.0,0.3333333333333333,0,0,0,7710,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,3.0,1.6392062338299538,0
contrast,1,3,1.0,0.0,0.3333333333333333,0,0,0,7711,139,716,0.007194244604316547,0.0,Infinity,8.0,Infinity,1
getman,1,3,0.0,1.0,0.0,0,0,0,7712,139,716,0.0,0.0013966480446927375,-Infinity,6.0,Infinity,1
analytical,3,3,1.0,2.0,0.3333333333333333,0,0,0,7713,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,10.0,0.9460590532700086,0
deficit,3,3,1.0,2.0,0.3333333333333333,0,0,0,7714,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,7.0,0.9460590532700086,0
dakota,2,3,2.0,0.0,0.6666666666666666,0,0,0,7715,139,716,0.014388489208633094,0.0,Infinity,6.0,Infinity,1
complained,3,3,2.0,1.0,0.6666666666666666,0,0,0,7716,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,10.0,2.332353414389899,0
jdauphinais,1,3,0.0,1.0,0.0,0,0,0,7717,139,716,0.0,0.0013966480446927375,-Infinity,11.0,Infinity,1
drusso,3,3,0.0,3.0,0.0,0,0,0,7718,139,716,0.0,0.004189944134078212,-Infinity,6.0,Infinity,1
gpa,1,3,1.0,0.0,0.3333333333333333,0,0,0,7719,139,716,0.007194244604316547,0.0,Infinity,3.0,Infinity,1
mason,3,3,1.0,2.0,0.3333333333333333,0,0,0,7720,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
wk,3,3,2.0,1.0,0.6666666666666666,0,0,0,7721,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,2.0,2.332353414389899,0
fluidized,1,3,1.0,0.0,0.3333333333333333,0,0,0,7722,139,716,0.007194244604316547,0.0,Infinity,9.0,Infinity,1
morganlewis,2,3,0.0,2.0,0.0,0,0,0,7723,139,716,0.0,0.002793296089385475,-Infinity,11.0,Infinity,1
linking,3,3,0.0,3.0,0.0,0,0,0,7724,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
unavailable,3,3,2.0,1.0,0.6666666666666666,0,0,0,7725,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,11.0,2.332353414389899,0
apachi,2,3,0.0,2.0,0.0,0,0,0,7726,139,716,0.0,0.002793296089385475,-Infinity,6.0,Infinity,1
1500,3,3,1.0,2.0,0.3333333333333333,0,0,0,7727,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,4.0,0.9460590532700086,0
tricoli,3,3,0.0,3.0,0.0,0,0,0,7728,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
stack,3,3,0.0,3.0,0.0,0,0,0,7729,139,716,0.0,0.004189944134078212,-Infinity,5.0,Infinity,1
targeted,2,3,1.0,1.0,0.3333333333333333,0,0,0,7730,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,8.0,1.6392062338299538,0
eq,1,3,1.0,0.0,0.3333333333333333,0,0,0,7731,139,716,0.007194244604316547,0.0,Infinity,2.0,Infinity,1
dcazalet,3,3,1.0,2.0,0.3333333333333333,0,0,0,7732,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,8.0,0.9460590532700086,0
umbrella,3,3,1.0,2.0,0.3333333333333333,0,0,0,7733,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,8.0,0.9460590532700086,0
particulate,1,3,1.0,0.0,0.3333333333333333,0,0,0,7734,139,716,0.007194244604316547,0.0,Infinity,11.0,Infinity,1
interviewed,3,3,1.0,2.0,0.3333333333333333,0,0,0,7735,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,11.0,0.9460590532700086,0
aides,2,3,1.0,1.0,0.3333333333333333,0,0,0,7736,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,5.0,1.6392062338299538,0
beliefs,2,3,1.0,1.0,0.3333333333333333,0,0,0,7737,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,7.0,1.6392062338299538,0
cond,1,3,1.0,0.0,0.3333333333333333,0,0,0,7738,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
filled,3,3,1.0,2.0,0.3333333333333333,0,0,0,7739,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,6.0,0.9460590532700086,0
originals,3,3,0.0,3.0,0.0,0,0,0,7740,139,716,0.0,0.004189944134078212,-Infinity,9.0,Infinity,1
rsnichol,3,3,1.0,2.0,0.3333333333333333,0,0,0,7741,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,8.0,0.9460590532700086,0
nickel,1,3,1.0,0.0,0.3333333333333333,0,0,0,7742,139,716,0.007194244604316547,0.0,Infinity,6.0,Infinity,1
dalton,2,3,1.0,1.0,0.3333333333333333,0,0,0,7743,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,6.0,1.6392062338299538,0
summaries,3,3,1.0,2.0,0.3333333333333333,0,0,0,7744,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,9.0,0.9460590532700086,0
warrants,3,3,0.0,3.0,0.0,0,0,0,7745,139,716,0.0,0.004189944134078212,-Infinity,8.0,Infinity,1
jalamo,3,3,1.0,2.0,0.3333333333333333,0,0,0,7746,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,6.0,0.9460590532700086,0
bazar,1,3,1.0,0.0,0.3333333333333333,0,0,0,7747,139,716,0.007194244604316547,0.0,Infinity,5.0,Infinity,1
5614,2,3,1.0,1.0,0.3333333333333333,0,0,0,7748,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,4.0,1.6392062338299538,0
writeoff,2,3,0.0,2.0,0.0,0,0,0,7749,139,716,0.0,0.002793296089385475,-Infinity,8.0,Infinity,1
acrobat,2,3,1.0,1.0,0.3333333333333333,0,0,0,7750,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,7.0,1.6392062338299538,0
206,2,3,1.0,1.0,0.3333333333333333,0,0,0,7751,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,3.0,1.6392062338299538,0
caithness,1,3,0.0,1.0,0.0,0,0,0,7752,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
wrap,2,3,1.0,1.0,0.3333333333333333,0,0,0,7753,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,4.0,1.6392062338299538,0
soco,1,3,1.0,0.0,0.3333333333333333,0,0,0,7754,139,716,0.007194244604316547,0.0,Infinity,4.0,Infinity,1
brakes,3,3,2.0,1.0,0.6666666666666666,0,0,0,7755,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,6.0,2.332353414389899,0
bloomje,2,3,0.0,2.0,0.0,0,0,0,7756,139,716,0.0,0.002793296089385475,-Infinity,7.0,Infinity,1
stuck,3,3,2.0,1.0,0.6666666666666666,0,0,0,7757,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,5.0,2.332353414389899,0
feliciag,1,3,0.0,1.0,0.0,0,0,0,7758,139,716,0.0,0.0013966480446927375,-Infinity,8.0,Infinity,1
blocked,3,3,2.0,1.0,0.6666666666666666,0,0,0,7759,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,7.0,2.332353414389899,0
paramfjord,3,3,0.0,3.0,0.0,0,0,0,7760,139,716,0.0,0.004189944134078212,-Infinity,10.0,Infinity,1
computers,2,3,2.0,0.0,0.6666666666666666,0,0,0,7761,139,716,0.014388489208633094,0.0,Infinity,9.0,Infinity,1
klemstine,2,3,1.0,1.0,0.3333333333333333,0,0,0,7762,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,9.0,1.6392062338299538,0
essence,3,3,0.0,3.0,0.0,0,0,0,7763,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
queen,3,3,1.0,2.0,0.3333333333333333,0,0,0,7764,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,5.0,0.9460590532700086,0
meltdown,3,3,3.0,0.0,1.0,0,0,0,7765,139,716,0.02158273381294964,0.0,Infinity,8.0,Infinity,1
318,3,3,1.0,2.0,0.3333333333333333,0,0,0,7766,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,3.0,0.9460590532700086,0
rotterdam,1,3,0.0,1.0,0.0,0,0,0,7767,139,716,0.0,0.0013966480446927375,-Infinity,9.0,Infinity,1
thoughtful,3,3,2.0,1.0,0.6666666666666666,0,0,0,7768,139,716,0.014388489208633094,0.0013966480446927375,2.332353414389899,10.0,2.332353414389899,0
280,2,3,0.0,2.0,0.0,0,0,0,7769,139,716,0.0,0.002793296089385475,-Infinity,3.0,Infinity,1
rochman,3,3,0.0,3.0,0.0,0,0,0,7770,139,716,0.0,0.004189944134078212,-Infinity,7.0,Infinity,1
juncture,3,3,0.0,3.0,0.0,0,0,0,7771,139,716,0.0,0.004189944134078212,-Infinity,8.0,Infinity,1
enro,2,3,1.0,1.0,0.3333333333333333,0,0,0,7772,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,4.0,1.6392062338299538,0
editors,2,3,1.0,1.0,0.3333333333333333,0,0,0,7773,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,7.0,1.6392062338299538,0
variations,3,3,1.0,2.0,0.3333333333333333,0,0,0,7774,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,10.0,0.9460590532700086,0
simplified,3,3,1.0,2.0,0.3333333333333333,0,0,0,7775,139,716,0.007194244604316547,0.002793296089385475,0.9460590532700086,10.0,0.9460590532700086,0
southernco,2,3,1.0,1.0,0.3333333333333333,0,0,0,7776,139,716,0.007194244604316547,0.0013966480446927375,1.6392062338299538,10.0,1.6392062338299538,0
restructure,2,3,0.0,2.0,0.0,0,0,0,7777,139,716,0.0,0.002793296089385475,-Infinity,11.0,Infinity,1
